rating,title,text,date,country
1,My Walmart package,"My Walmart package, a record album, was delivered through FedEx by being thrown down on the wet concrete driveway next to my car. Instructions were to leave on the bench at the back door. It could have gotten destroyed. I have a picture from FedEx to show the unacceptable place the package was left","Dec 5, 2024",US
1,This company is horrible,"This company is horrible! No communication, no easy ability to connect with customer service. They have tried to deliver a package multiple times and ignore all notes to call me because I can’t hear the doorbell. I even spent 45+ minutes on the phone to provide specific instructions and to be notified of upcoming delivery so I can make myself available. They are costing themselves so much time, effort, and money. Insane","Dec 5, 2024",US
1,Absolutely useless trying to find your…,"Absolutely useless trying to find your parcel and they ask for no. On drivers card they left but they didn't come so no card , say they can't find address well put post code in and you might, say your not in but again no card left so didn't turn up again this second parcel via FedEx that has gone astray","Dec 5, 2024",GB
1,Stay away at all costs.,"This is outrageous, I sent an envelope to Montreal from Calgary 2 wks ago, paid 39$ and still has not been delivered. I receive an email update every day advising it will be delivered today but to no avail.Fedex is a company that fraudulent misleads people regarding their services, unethical and incompetent in their field. Stay away from them, you'll thank me later.","Dec 5, 2024",CA
1,FedEx are liars.,"FedEx is one of those companies that tells you it is going to deliver between certain times, fail to show up and then says that it was your fault because you were not at home to receive it. It is what is known more commonly as lying. FedEx are liars.","Dec 5, 2024",GB
1,Missing parcel,"On Nov. 22, 24, FedEx picked up a parcel from NJ, New York, for Mississauga, ON. It was supposed to be delivered on Nov. 27, 24. Today is Dec. 5, 24. delivery has not been done, on asking staff is just giving lame excuses. Inferior service.","Dec 5, 2024",CA
1,Fedex Is TERRIBLE,Fedex has been alerting me that my package was to be delivered on 11/30 than 12/1 than 12/2 than 12/3 than 12/4 than 12/5 than 12/6...still no sign of it. I called and they said it was transferred to a US Postal vehicle and will be delivered on 12/4 (today is 12/5). They send alerts saying driver is on his way...EVERY DAY. Never realized how bad they were. Now I see the reviews. Absolutely terrible customer service & communication.,"Dec 5, 2024",US
1,Pay attention to SIGNS,"Pay attention to SIGNS! Signs with numbers on them such as ADDRESSES! Don't leave packages on some random porch and call it delivered. Stop being lazy and actually do YOUR JOB so I do not have to do it for you. I was home all day and had two deliveries from fedex, one in which I received and one that was not but said it was delivered. I don't have a porch let alone a green porch so where the hell is my package and why has fedex done nothing to resolve this matter? Too busy I guess, welcome to the new patheric America where no one is responsible for their own actions. Pathetic at best. At least the one driver had the common sense to do her job and ask a neighbor where my address was located. Oh yeah, and the package was supposed to be delivered between 230 and 430 the day before. Never showed, no reason no rhyme just wait until it doesn't get there!","Dec 5, 2024",US
1,Their customer service phone number is…,Their customer service phone number is useless!! I tried twice to reach a representative and I can't manage to get past the stupid automated system!!,"Dec 5, 2024",IL
1,NOT RECOMMENDING FEDEX (NOT DELIVERING ON TIME AND CUSTOMER SERVICE IS 0000.(THEY EVEN SPEAK WITH U IN MANNERS.),"They charged expensive fees for parcel delivery services and they don’t deliver on time and blaming 3rd party for not delivering on time also blaming custom clearance and also they denying their own website tracking history. Don’t accept the liability for destination country delivery .this is the last time I’ve used it never going to used again one more thing I’ve used parcel delivery comparison website to book my package which company is going to deliver fastest and unfortunately I’ve given priority to FedEx instead of DHL,and that time I made a wrong decision & should’ve choose .when I file the complaint to so I’ve been given some funny excuses then I had to remind them oh I’m looking on FedEx website tracking history instead of getting ashamed they trying to changed the original topic. This is my honest review and I’m not adding anything extra..all I want to say DONT FALL FOR THIS COMPANY THERES A LOT MORE COMPANIES WHICH PROVIDE BATTER SERVICE THEN THIS COMPANY.(And my package still hasn’t delivered yet waiting for 3rd party for schedule tomorrow and it’s supposed to be delivered on Tuesday","Dec 5, 2024",GB
